#location value, score average at location, score std error at location, number of data points, score median at location, median of all scores, average timeCount (number of fallible operations executed), average failCount (number of fallible operations that actually failed),
0.09999999999999999 2.910512434565126E57 1.2913664305832232E57 1000 1.0703282091725012E49 3.6926422119338055E56 511.86 58.153
0.09 7.620986220702084E56 4.55071684538691E56 1000 1.2028632358878504E45 3.6926422119338055E56 509.742 51.836
0.08 1.1898997059721526E57 6.120142452538216E56 1000 1.427404674932872E45 3.6926422119338055E56 511.688 46.297
0.07 1.7294459059231106E57 7.396113385812121E56 1000 2.0592580009136036E45 3.6926422119338055E56 513.486 41.036
0.060000000000000005 3.5536662354567468E56 2.1460743447306453E56 1000 8.920683464668719E44 3.6926422119338055E56 512.023 35.003
0.05 2.675833993776323E56 2.0728106769175157E56 1000 5.893116407766001E44 3.6926422119338055E56 511.825 28.745
0.04 3.6926422119338055E56 2.3019540054074505E56 1000 8.386934659388553E44 3.6926422119338055E56 512.696 23.354
0.03 5.059175651068804E56 3.008843557687277E56 1000 1.9774537670865103E44 3.6926422119338055E56 514.141 17.51
0.02 5.311360692409869E54 3.52142416189484E54 1000 2.2626213427851994E43 3.6926422119338055E56 511.686 11.683
0.01 6.757572892480829E54 6.285969650075471E54 1000 7.98890531451838E41 3.6926422119338055E56 516.308 5.911
0.0 0.0 0.0 1000 0.0 3.6926422119338055E56 514.945 0.0
