#location value, score average at location, score std error at location, number of data points, score median at location, median of all scores, average timeCount (number of fallible operations executed), average failCount (number of fallible operations that actually failed),
121.0 9.892418155205498E-54 6.994995959878724E-54 2 9.892418155205498E-54 8.834718010421677E-28 319.0 1.0
119.0 6.38329242210825E-7 5.211669665397531E-7 3 6.534616258996395E-11 8.834718010421677E-28 311.0 1.0
118.0 3.916314382733372E-51 0.0 1 3.916314382733372E-51 8.834718010421677E-28 314.0 1.0
115.0 2.5232594469312465E-10 2.060232711212948E-10 3 1.5415372699686944E-33 8.834718010421677E-28 310.6666666666667 1.0
114.0 3.136530113283407E-11 2.86324715889926E-11 6 3.1874286570406925E-48 8.834718010421677E-28 307.8333333333333 1.0
113.0 3.1895605188711256E-73 2.9513295803178396E-73 7 0.0 8.834718010421677E-28 309.42857142857144 1.0
112.0 1.7604445935323308E-22 1.670103834285745E-22 10 4.3277539500000004E-82 8.834718010421677E-28 307.2 1.0
111.0 3.8296301306487815E-27 3.651409060219211E-27 11 1.2474269669606031E-64 8.834718010421677E-28 304.54545454545456 1.0
110.0 4.1452797764693035E-12 4.05416359976688E-12 23 2.1891921864164206E-68 8.834718010421677E-28 305.04347826086956 1.0
109.0 0.007524625581876647 0.006809654443740877 20 1.907497627325E-78 8.834718010421677E-28 304.95 1.0
108.0 5.322148031257985E-10 5.240700689680234E-10 33 8.08E-88 8.834718010421677E-28 302.06060606060606 1.0
107.0 3.152353244702853E-9 3.105647713223597E-9 34 3.1520483557137385E-73 8.834718010421677E-28 298.61764705882354 1.0
106.0 8.043376206369193E-4 7.947044872578501E-4 42 1.0038559538881728E-60 8.834718010421677E-28 296.9761904761905 1.0
105.0 6.969510281322143E-5 6.889614021545901E-5 44 7.012718810077798E-66 8.834718010421677E-28 297.6818181818182 1.0
104.0 3.321760857645788E-6 3.2561759847475205E-6 57 8.210544731445683E-67 8.834718010421677E-28 295.1578947368421 1.0
103.0 1.1482163161768972E-10 1.1373491634940484E-10 54 3.0002437712245863E-63 8.834718010421677E-28 292.2962962962963 1.0
102.0 8.458234089490821E-6 7.094854294436978E-6 70 1.6520969815400899E-63 8.834718010421677E-28 290.9142857142857 1.0
101.0 6.151066938390995E-6 5.260392576761568E-6 97 7.870171264245519E-63 8.834718010421677E-28 289.2061855670103 1.0
100.0 2.1287598452855044E-7 1.6497564928065455E-7 104 4.962263162831897E-73 8.834718010421677E-28 288.58653846153845 1.0
99.0 9.60315991728202E-7 7.743894089271653E-7 121 9.072458405814544E-58 8.834718010421677E-28 287.56198347107437 1.0
98.0 0.0012375807456304353 0.0011612409733679024 131 1.7402140375004302E-60 8.834718010421677E-28 285.74045801526717 1.0
97.0 7.518091987007774E-5 7.402079466062239E-5 130 2.6583426392057292E-58 8.834718010421677E-28 282.9230769230769 1.0
96.0 4.521084060887982E-7 3.106009862666974E-7 147 5.696712407538474E-59 8.834718010421677E-28 281.06802721088434 1.0
95.0 5.580440775714907E-7 5.52540118688099E-7 144 1.755148776976797E-60 8.834718010421677E-28 279.21527777777777 1.0
94.0 3.718759032318078E-12 2.366726963686251E-12 150 3.343997316484318E-65 8.834718010421677E-28 276.85333333333335 1.0
